Store,State,Date,Sales,MSA,DistributionCenter
Store-Bogart GA,GA,6/1/2020,1559.85,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/2/2020,4459.50,,DC-1
Store-Bogart GA,GA,6/2/2020,1747.62,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/3/2020,4523.45,,DC-1
Store-Bogart GA,GA,6/3/2020,376.17,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/4/2020,3748.37,,DC-1
Store-Bogart GA,GA,6/4/2020,191.57,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/5/2020,1452.54,,DC-1
Store-Bogart GA,GA,6/5/2020,51.40,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/8/2020,8057.86,,DC-1
Store-Bogart GA,GA,6/8/2020,1006.17,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/9/2020,5662.04,,DC-1
Store-Bogart GA,GA,6/9/2020,227.17,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/10/2020,5240.20,,DC-1
Store-Bogart GA,GA,6/10/2020,2092.34,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/11/2020,2292.34,,DC-1
Store-Bogart GA,GA,6/11/2020,1137.84,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/12/2020,1825.68,,DC-1
Store-Bogart GA,GA,6/12/2020,244.56,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/15/2020,7756.89,,DC-1
Store-Bogart GA,GA,6/15/2020,1325.79,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/16/2020,4159.49,,DC-1
Store-Bogart GA,GA,6/16/2020,119.10,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/17/2020,5249.12,,DC-1
Store-Bogart GA,GA,6/17/2020,1087.08,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/18/2020,3348.56,,DC-1
Store-Bogart GA,GA,6/18/2020,248.45,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/19/2020,1781.59,,DC-1
Store-Bogart GA,GA,6/19/2020,337.78,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/22/2020,8005.52,,DC-1
Store-Bogart GA,GA,6/22/2020,478.27,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/23/2020,5892.78,,DC-1
Store-Bogart GA,GA,6/23/2020,445.52,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/24/2020,4262.40,,DC-1
Store-Bogart GA,GA,6/24/2020,958.96,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/25/2020,3352.78,,DC-1
Store-Bogart GA,GA,6/25/2020,1656.20,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/26/2020,1633.69,,DC-1
Store-Bogart GA,GA,6/26/2020,406.65,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/29/2020,7100.92,,DC-1
Store-Bogart GA,GA,6/29/2020,138.15,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,6/30/2020,4602.41,,DC-1
Store-Bogart GA,GA,6/30/2020,584.24,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/1/2020,8057.07,,DC-1
Store-Bogart GA,GA,7/1/2020,1465.94,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/2/2020,5886.50,,DC-1
Store-Bogart GA,GA,7/2/2020,4038.24,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/6/2020,9207.70,,DC-1
Store-Bogart GA,GA,7/6/2020,901.40,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/7/2020,4631.17,,DC-1
Store-Bogart GA,GA,7/7/2020,1021.24,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/8/2020,5656.56,,DC-1
Store-Bogart GA,GA,7/8/2020,1144.84,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/9/2020,5543.85,,DC-1
Store-Bogart GA,GA,7/9/2020,370.70,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/10/2020,2367.57,,DC-1
Store-Bogart GA,GA,7/10/2020,665.17,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/13/2020,8537.63,,DC-1
Store-Bogart GA,GA,7/13/2020,1440.71,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/14/2020,5944.65,,DC-1
Store-Bogart GA,GA,7/14/2020,651.96,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/15/2020,6276.11,,DC-1
Store-Bogart GA,GA,7/15/2020,792.38,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/16/2020,3156.48,,DC-1
Store-Bogart GA,GA,7/16/2020,439.45,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/17/2020,1122.73,,DC-1
Store-Bogart GA,GA,7/17/2020,240.57,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/20/2020,9331.88,,DC-1
Store-Bogart GA,GA,7/20/2020,586.03,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/21/2020,3581.53,,DC-1
Store-Bogart GA,GA,7/21/2020,322.07,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/22/2020,7538.02,,DC-1
Store-Bogart GA,GA,7/22/2020,2045.88,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/23/2020,5037.27,,DC-1
Store-Bogart GA,GA,7/23/2020,1144.50,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/24/2020,1686.19,,DC-1
Store-Bogart GA,GA,7/24/2020,585.70,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/27/2020,6894.58,,DC-1
Store-Bogart GA,GA,7/27/2020,1312.69,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/28/2020,5672.69,,DC-1
Store-Bogart GA,GA,7/28/2020,117.51,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/29/2020,4130.45,,DC-1
Store-Bogart GA,GA,7/29/2020,1096.41,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/30/2020,4720.28,,DC-1
Store-Bogart GA,GA,7/30/2020,300.86,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,7/31/2020,1718.33,,DC-1
Store-Bogart GA,GA,7/31/2020,1130.72,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/3/2020,8929.15,,DC-1
Store-Bogart GA,GA,8/3/2020,3600.89,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/4/2020,6466.34,,DC-1
Store-Bogart GA,GA,8/5/2020,6285.60,,DC-1
Store-Bogart GA,GA,8/5/2020,1001.59,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/6/2020,5054.17,,DC-1
Store-Bogart GA,GA,8/6/2020,391.01,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/7/2020,2683.06,,DC-1
Store-Bogart GA,GA,8/7/2020,1155.66,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/10/2020,10790.59,,DC-1
Store-Bogart GA,GA,8/10/2020,1022.85,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/11/2020,5155.35,,DC-1
Store-Bogart GA,GA,8/11/2020,354.13,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/12/2020,6246.96,,DC-1
Store-Bogart GA,GA,8/12/2020,8.50,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/13/2020,6112.13,,DC-1
Store-Bogart GA,GA,8/13/2020,506.91,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/14/2020,2335.84,,DC-1
Store-Bogart GA,GA,8/14/2020,1222.10,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/17/2020,10219.50,,DC-1
Store-Bogart GA,GA,8/17/2020,491.81,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/18/2020,4866.82,,DC-1
Store-Bogart GA,GA,8/18/2020,918.93,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/19/2020,4849.41,,DC-1
Store-Bogart GA,GA,8/19/2020,742.83,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/20/2020,4924.02,,DC-1
Store-Bogart GA,GA,8/20/2020,210.05,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/21/2020,2276.35,,DC-1
Store-Bogart GA,GA,8/21/2020,757.50,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/24/2020,8209.69,,DC-1
Store-Bogart GA,GA,8/24/2020,611.45,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/25/2020,5239.41,,DC-1
Store-Bogart GA,GA,8/25/2020,1701.44,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/26/2020,6297.41,,DC-1
Store-Bogart GA,GA,8/26/2020,1375.09,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/27/2020,5390.76,,DC-1
Store-Bogart GA,GA,8/27/2020,1022.29,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/28/2020,1585.78,,DC-1
Store-Bogart GA,GA,8/28/2020,689.95,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,8/31/2020,1418.39,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/1/2020,5781.21,,DC-1
Store-Bogart GA,GA,9/1/2020,2909.10,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/2/2020,10087.49,,DC-1
Store-Bogart GA,GA,9/2/2020,80.22,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/3/2020,4410.91,,DC-1
Store-Bogart GA,GA,9/3/2020,296.79,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/4/2020,2029.64,,DC-1
Store-Bogart GA,GA,9/4/2020,357.19,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/8/2020,4677.11,,DC-1
Store-Bogart GA,GA,9/8/2020,828.03,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/9/2020,6714.38,,DC-1
Store-Bogart GA,GA,9/9/2020,1703.84,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/10/2020,5170.96,,DC-1
Store-Bogart GA,GA,9/10/2020,292.33,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/11/2020,1399.03,,DC-1
Store-Bogart GA,GA,9/11/2020,1148.56,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/14/2020,3291.27,,DC-1
Store-Bogart GA,GA,9/14/2020,190.79,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/15/2020,4389.18,,DC-1
Store-Bogart GA,GA,9/15/2020,1631.02,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/16/2020,7178.44,,DC-1
Store-Bogart GA,GA,9/16/2020,91.10,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/17/2020,4478.11,,DC-1
Store-Bogart GA,GA,9/17/2020,27.48,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/18/2020,2527.71,,DC-1
Store-Bogart GA,GA,9/18/2020,616.12,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/21/2020,8141.47,,DC-1
Store-Bogart GA,GA,9/21/2020,734.47,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/22/2020,4468.46,,DC-1
Store-Bogart GA,GA,9/22/2020,682.20,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/23/2020,6055.37,,DC-1
Store-Bogart GA,GA,9/23/2020,1488.96,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/24/2020,5529.96,,DC-1
Store-Bogart GA,GA,9/24/2020,317.05,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/25/2020,2410.81,,DC-1
Store-Bogart GA,GA,9/25/2020,452.07,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/28/2020,3162.47,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/29/2020,4165.94,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,9/30/2020,1858.68,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/1/2020,3879.24,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/2/2020,1988.33,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/5/2020,10819.28,,DC-1
Store-Bogart GA,GA,10/5/2020,407.73,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/6/2020,7167.64,,DC-1
Store-Bogart GA,GA,10/6/2020,882.74,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/7/2020,4855.72,,DC-1
Store-Bogart GA,GA,10/7/2020,1493.43,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/8/2020,5101.98,,DC-1
Store-Bogart GA,GA,10/8/2020,248.09,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/9/2020,1784.71,,DC-1
Store-Bogart GA,GA,10/9/2020,192.86,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/12/2020,6042.40,,DC-1
Store-Bogart GA,GA,10/12/2020,870.29,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/13/2020,5034.70,,DC-1
Store-Bogart GA,GA,10/14/2020,6078.60,,DC-1
Store-Bogart GA,GA,10/14/2020,526.86,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/15/2020,1752.31,,DC-1
Store-Bogart GA,GA,10/15/2020,3129.60,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/16/2020,2081.75,,DC-1
Store-Bogart GA,GA,10/16/2020,56.66,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/19/2020,7620.02,,DC-1
Store-Bogart GA,GA,10/19/2020,415.46,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/20/2020,7308.29,,DC-1
Store-Bogart GA,GA,10/20/2020,449.83,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/21/2020,5732.12,,DC-1
Store-Bogart GA,GA,10/21/2020,295.56,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/22/2020,4386.49,,DC-1
Store-Bogart GA,GA,10/22/2020,1629.50,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/23/2020,2202.23,,DC-1
Store-Bogart GA,GA,10/23/2020,523.58,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/26/2020,8624.30,,DC-1
Store-Bogart GA,GA,10/26/2020,577.21,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/27/2020,5055.54,,DC-1
Store-Bogart GA,GA,10/27/2020,1432.42,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/28/2020,4946.30,,DC-1
Store-Bogart GA,GA,10/28/2020,330.33,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/29/2020,5034.44,,DC-1
Store-Bogart GA,GA,10/29/2020,798.19,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,10/30/2020,2507.49,,DC-1
Store-Bogart GA,GA,10/30/2020,164.18,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/2/2020,8938.71,,DC-1
Store-Bogart GA,GA,11/2/2020,3128.12,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/3/2020,5930.24,,DC-1
Store-Bogart GA,GA,11/3/2020,228.68,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/4/2020,6547.03,,DC-1
Store-Bogart GA,GA,11/4/2020,1631.97,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/5/2020,4248.75,,DC-1
Store-Bogart GA,GA,11/5/2020,926.84,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/6/2020,2642.11,,DC-1
Store-Bogart GA,GA,11/6/2020,617.22,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/9/2020,7718.90,,DC-1
Store-Bogart GA,GA,11/9/2020,1242.86,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/10/2020,5985.55,,DC-1
Store-Bogart GA,GA,11/10/2020,571.70,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/11/2020,5568.81,,DC-1
Store-Bogart GA,GA,11/11/2020,192.45,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/12/2020,4348.97,,DC-1
Store-Bogart GA,GA,11/12/2020,942.36,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/13/2020,4210.82,,DC-1
Store-Bogart GA,GA,11/13/2020,1204.03,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/16/2020,11592.49,,DC-1
Store-Bogart GA,GA,11/16/2020,2192.44,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/17/2020,7275.77,,DC-1
Store-Bogart GA,GA,11/17/2020,742.02,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/18/2020,6237.83,,DC-1
Store-Bogart GA,GA,11/18/2020,809.37,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/19/2020,6486.68,,DC-1
Store-Bogart GA,GA,11/19/2020,105.42,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/20/2020,7691.40,,DC-1
Store-Bogart GA,GA,11/20/2020,1019.87,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/23/2020,8900.23,,DC-1
Store-Bogart GA,GA,11/23/2020,1836.67,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/24/2020,5015.10,,DC-1
Store-Bogart GA,GA,11/24/2020,1104.20,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/25/2020,4313.78,,DC-1
Store-Bogart GA,GA,11/25/2020,2776.71,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,11/30/2020,7144.82,,DC-1
Store-Bogart GA,GA,11/30/2020,1588.28,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/1/2020,6252.41,,DC-1
Store-Bogart GA,GA,12/1/2020,3121.29,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/2/2020,4799.70,,DC-1
Store-Bogart GA,GA,12/2/2020,3118.21,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/3/2020,3523.13,,DC-1
Store-Bogart GA,GA,12/3/2020,676.43,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/4/2020,5389.81,,DC-1
Store-Bogart GA,GA,12/4/2020,311.11,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/7/2020,8707.10,,DC-1
Store-Bogart GA,GA,12/7/2020,3298.72,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/8/2020,3606.02,,DC-1
Store-Bogart GA,GA,12/8/2020,2661.71,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/9/2020,7896.49,,DC-1
Store-Bogart GA,GA,12/9/2020,5146.07,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/10/2020,2830.74,,DC-1
Store-Bogart GA,GA,12/10/2020,838.43,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/11/2020,6152.46,,DC-1
Store-Bogart GA,GA,12/11/2020,255.92,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/14/2020,9353.62,,DC-1
Store-Bogart GA,GA,12/14/2020,1922.94,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/15/2020,6986.16,,DC-1
Store-Bogart GA,GA,12/15/2020,88.36,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/16/2020,9234.66,,DC-1
Store-Bogart GA,GA,12/16/2020,1070.88,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/17/2020,4323.82,,DC-1
Store-Bogart GA,GA,12/17/2020,1046.82,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/18/2020,6198.08,,DC-1
Store-Bogart GA,GA,12/18/2020,1931.94,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/21/2020,6197.26,,DC-1
Store-Bogart GA,GA,12/21/2020,2635.47,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/22/2020,5179.85,,DC-1
Store-Bogart GA,GA,12/22/2020,784.10,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/23/2020,5255.35,,DC-1
Store-Bogart GA,GA,12/23/2020,1282.27,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/28/2020,6779.22,,DC-1
Store-Bogart GA,GA,12/28/2020,2679.60,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/29/2020,6538.21,,DC-1
Store-Bogart GA,GA,12/29/2020,1375.76,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/30/2020,4314.43,,DC-1
Store-Bogart GA,GA,12/30/2020,1408.44,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,12/31/2020,484.17,,DC-1
Store-Bogart GA,GA,1/4/2021,5298.03,,DC-1
Store-Bogart GA,GA,1/4/2021,4448.64,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/5/2021,6241.80,,DC-1
Store-Bogart GA,GA,1/5/2021,1002.35,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/6/2021,3264.94,,DC-1
Store-Bogart GA,GA,1/6/2021,2144.89,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/7/2021,4683.56,,DC-1
Store-Bogart GA,GA,1/7/2021,2487.53,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/8/2021,6774.15,,DC-1
Store-Bogart GA,GA,1/8/2021,939.98,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/11/2021,7985.63,,DC-1
Store-Bogart GA,GA,1/11/2021,2027.41,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/12/2021,2117.93,,DC-1
Store-Bogart GA,GA,1/12/2021,665.95,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/13/2021,2340.78,,DC-1
Store-Bogart GA,GA,1/13/2021,2264.60,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/14/2021,1815.72,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/15/2021,14417.32,,DC-1
Store-Bogart GA,GA,1/15/2021,305.81,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/18/2021,1281.60,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/19/2021,11262.94,,DC-1
Store-Bogart GA,GA,1/19/2021,1510.46,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/20/2021,944.43,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/21/2021,1808.25,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/22/2021,6129.81,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/25/2021,20184.77,,DC-1
Store-Bogart GA,GA,1/25/2021,706.53,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/26/2021,1626.13,,DC-1
Store-Bogart GA,GA,1/26/2021,4682.68,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/27/2021,4192.95,,DC-1
Store-Bogart GA,GA,1/27/2021,1319.29,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/28/2021,5365.61,,DC-1
Store-Bogart GA,GA,1/28/2021,1494.76,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,1/29/2021,6015.91,,DC-1
Store-Bogart GA,GA,1/29/2021,3861.22,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/1/2021,9921.08,,DC-1
Store-Bogart GA,GA,2/1/2021,4631.75,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/2/2021,5417.68,,DC-1
Store-Bogart GA,GA,2/2/2021,383.93,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/3/2021,5976.42,,DC-1
Store-Bogart GA,GA,2/3/2021,378.90,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/4/2021,4293.48,,DC-1
Store-Bogart GA,GA,2/4/2021,700.89,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/5/2021,5127.20,,DC-1
Store-Bogart GA,GA,2/5/2021,705.08,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/8/2021,4821.56,,DC-1
Store-Bogart GA,GA,2/8/2021,2190.95,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/9/2021,4738.35,,DC-1
Store-Bogart GA,GA,2/9/2021,422.04,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/10/2021,6010.27,,DC-1
Store-Bogart GA,GA,2/10/2021,2852.32,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/11/2021,6700.75,,DC-1
Store-Bogart GA,GA,2/11/2021,375.83,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/12/2021,4050.59,,DC-1
Store-Bogart GA,GA,2/12/2021,983.97,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/15/2021,9065.77,,DC-1
Store-Bogart GA,GA,2/15/2021,2358.39,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/16/2021,5372.03,,DC-1
Store-Bogart GA,GA,2/16/2021,1911.25,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/17/2021,5821.27,,DC-1
Store-Bogart GA,GA,2/17/2021,1005.00,"Athens-Clarke County, GA Metro Area",DC-1
Store-Bogart GA,GA,2/18/2021,3591.11,,DC-1
Store-Bogart GA,GA,2/18/2021,195.75,"Athens-Clarke County, GA Metro Area",DC-1
